id,Distance,Zb,Nonuniform,Unsteady Collacated,Unsteady Staggered
981,490.5,1.191197125303354,3.0047219182258935,3.1508104451199648,3.077068631019182
982,491.0,1.293620877270238,2.8329773019160385,3.111292854491599,2.9950435830341027
983,491.5,1.1294247950218437,3.1048407759718595,3.2687645728937227,3.1897141554274318
984,492.0,1.1539316231715682,3.0689244062656043,3.248994764152784,3.164038382569347
985,492.5,1.1411480185640035,3.090201142651846,3.257098077800468,3.176316099055062
986,493.0,1.1400532330073276,3.0934693608800745,3.222355193824418,3.154936845563424
987,493.5,1.240282892050923,2.9354279115872264,3.1241069734321787,3.036063284633404
988,494.0,1.2517657283247974,2.9181798864113757,3.1384816566477602,3.0403600580629337
989,494.5,1.1894895368423613,3.0221779516390193,3.204388281550936,3.118791368957127
990,495.0,1.1783799744884569,3.0414656603918533,3.2069713281363605,3.12698161248791
991,495.5,1.1981519029608836,3.011955166180884,3.1747316792439197,3.095566533222128
992,496.0,1.2323148793339749,2.9584352176979283,3.137839223309621,3.05323403030253
993,496.5,1.258279929529017,2.9170533133832386,3.1427775649255345,3.04314491191101
994,497.0,1.1800663973162424,3.046220584748073,3.2203931467439895,3.137832990314592
995,497.5,1.178891700251994,3.049770607488112,3.209804602369705,3.1322114532877188
996,498.0,1.2165293182523422,2.991799144054321,3.1778020473589774,3.0913766106606873
997,498.5,1.2116666853446214,3.0015004459222494,3.1968731828016765,3.107159480476561
998,499.0,1.171678381327961,3.066278390455033,3.228249945578372,3.1498370989717657
999,499.5,1.1913668402195503,3.0372647016635064,3.1943626635900375,3.1171616613379234
1000,500.0,1.2144979847521489,3.0023117819377285,3.136719799003904,3.0668555725191737
1001,500.5,1.3087023988618738,2.8450850548118978,3.053413588470774,2.959392871140152
1002,501.0,1.2958250068498305,2.870382661123575,3.0844158859048565,2.98890217878271
1003,501.5,1.2602762773908336,2.9336413517015223,3.1306368681576355,3.040388513070226
1004,502.0,1.2200877125584422,3.0015512509588116,3.1396010996723875,3.069121717135803
1005,502.5,1.3254679095130095,2.8240109948073586,3.080851277083943,2.9725142615975124
1006,503.0,1.222989371450974,3.001014577755824,3.2042749558548977,3.1123386271380085
1007,503.5,1.1622727656145009,3.0976080125605043,3.252590252092304,3.1765620988462153
1008,504.0,1.1659136994662442,3.0936446023205075,3.179569557753315,3.1274451532364704
1009,504.5,1.3561572681597234,2.775412697578412,3.013424184218415,2.911155272540455
1010,505.0,1.3227360496313871,2.840108563065035,3.081125129284607,2.977615479944237
1011,505.5,1.219049406993058,3.017083630344963,3.141377739434774,3.0755043068995946
1012,506.0,1.3334960798087727,2.8251791836394737,3.0355530087147393,2.941648715245721
1013,506.5,1.3531039723948248,2.7914894021475742,3.0831668451010623,2.964962480832247
1014,507.0,1.170976114479803,3.0980309787366798,3.2350040747214615,3.166508857126455
1015,507.5,1.2615950226479418,2.9563753110796442,3.1549631598217043,3.065085674630596
1016,508.0,1.2394769033872794,2.9944208952922233,3.18206843051503,3.095720706666177
1017,508.5,1.2232313947108384,3.0222376896655767,3.186462480639527,3.1079844262598617
1018,509.0,1.2550871770083674,2.9728136440626707,3.149819590391135,3.066770428727924
1019,509.5,1.2637739658128997,2.960522969668715,3.128399413084,3.0483111225156074
1020,510.0,1.3050414245018154,2.8930367384962583,3.099484345651433,3.0067731998950875
1021,510.5,1.2693820428321176,2.9554174703880034,3.119509568834168,3.040656180361038
1022,511.0,1.326975707531124,2.85908309412301,3.092208297750795,2.991302723738642
1023,511.5,1.2474657437966363,2.9953488468458356,3.157665854151258,3.0799862102317825
1024,512.0,1.3091972780614085,2.8945572024183477,3.1398642710979594,3.0348421548967055
1025,512.5,1.1883486837702864,3.091795670095581,3.244772993620075,3.1707074577398657
1026,513.0,1.2436120646303557,3.007163031495432,3.2056383831595108,3.115221906064684
1027,513.5,1.1871186458404337,3.097010173825208,3.23147463654903,3.1632177695945667
1028,514.0,1.268455176824966,2.9705271544333582,3.140485208384774,3.0595601923609026
1029,514.5,1.3051265023392686,2.911345388448465,3.121426726877541,3.026898131224666
1030,515.0,1.2409560714826613,3.0188162031157004,3.1418211933089255,3.0758794877943534
1031,515.5,1.3489463420051666,2.8388577685618386,3.0287044507682843,2.940235858063849
1032,516.0,1.3693493383949056,2.8040652576360383,3.018657408367802,2.923191516889995
1033,516.5,1.3723501610576294,2.8011742255491625,3.058369023352733,2.9507588404217704
1034,517.0,1.2719833410462569,2.9776486585349895,3.158370097677785,3.07494087615341
1035,517.5,1.293384525141187,2.944376076261388,3.1711342124415807,3.0721271053013814
1036,518.0,1.197558667938071,3.098388675850216,3.253655153224874,3.1780902189722116
1037,518.5,1.2022916966206347,3.0927604894530107,3.1767122193948842,3.1258100611567814
1038,519.0,1.39648425104505,2.7667280924297337,3.0023566788766765,2.9016293657609475
1039,519.5,1.377814050300358,2.8048922978797934,3.0628997809520957,2.9558708055770357
1040,520.0,1.278771730842544,2.978735424636234,3.1608985442264226,3.0775484865419145
1041,520.5,1.2847613155903914,2.9708955903005156,3.1554644298968304,3.071264665535142
1042,521.0,1.2864880461900543,2.9700238212424446,3.154050682744968,3.0698105524665418
1043,521.5,1.2780640328218638,2.9856839033472986,3.1418069549365972,3.066747787463323
1044,522.0,1.3302652269229072,2.9006798260179245,3.084556677426684,3.000248845489835
1045,522.5,1.3561967543799751,2.8576947895267373,3.078731742510337,2.982920065788226
1046,523.0,1.3089423424584683,2.941229912633747,3.123240258760294,3.0400175985050972
1047,523.5,1.3375364976179986,2.8948571668650978,3.1304639066707276,3.029329996255026
1048,524.0,1.220689363972861,3.085945518528054,3.1936531451479295,3.1352262450205983
1049,524.5,1.3575753317051282,2.864009824801271,3.0495956955026267,2.96418376638514
1050,525.0,1.3904712956217256,2.8069761612042443,3.0408731937310662,2.940910999882471
1051,525.5,1.3281972710469336,2.9195969509494604,3.0868704240987923,3.0075423972289896
1052,526.0,1.3751189567499658,2.8399643900400937,3.0495443455748723,2.9569657225998656
1053,526.5,1.3602280547764722,2.8689274745134457,3.0727984951163156,2.9821980487643613
1054,527.0,1.3511172304050258,2.887177003362621,3.0966270161393163,3.004253940251018
1055,527.5,1.3068737666006742,2.9639921017505637,3.119792910613021,3.044957787447394
1056,528.0,1.390807907758398,2.8210035890412546,3.0906892979098637,2.979501700189301
1057,528.5,1.2387781005481269,3.0762519677358804,3.210348998565874,3.142914238478333
1058,529.0,1.3147777622399173,2.957045665015493,3.1096464352351627,3.0353753642730545
1059,529.5,1.406908882209763,2.798058121818154,3.071612834765192,2.9593839218572753
1060,530.0,1.2602849093805848,3.0487089787748376,3.187761824746636,3.1186810053189737
1061,530.5,1.3643885435369731,2.8793372512244098,3.125988382782402,3.0209471851135192
1062,531.0,1.2461991626448932,3.0743008982938345,3.222039240119098,3.1499939698401165
1063,531.5,1.3213068857302963,2.9564292930383558,3.171153563000099,3.0760299568835983
1064,532.0,1.257745081012365,3.0599755886062177,3.2316405281279095,3.150727173973858
1065,532.5,1.2554991812401042,3.06513206987812,3.2059077960658806,3.135552236384501
1066,533.0,1.328670228569596,2.949824521510026,3.1245459230572066,3.0420217584469182
1067,533.5,1.3395415990726407,2.9337397258629236,3.089832674774186,3.013095751258449
1068,534.0,1.4006785362468124,2.82940150108862,3.031357218031743,2.9402454978208707
1069,534.5,1.4330826180892269,2.7715857051606902,3.0637548682617415,2.9462789230198156
1070,535.0,1.2688613891695202,3.054408899446951,3.214285254429372,3.1382955307108196
1071,535.5,1.310765489562116,2.989706668243242,3.176284483935322,3.0911946706251574
1072,536.0,1.3120731172361162,2.9894824950674397,3.1921931623334414,3.1013555845226195
1073,536.5,1.2572484131348092,3.077670292051568,3.2247059544497927,3.152875007414765
1074,537.0,1.3095437133795145,2.9971573916480425,3.1500811777083944,3.0761413765000793
1075,537.5,1.3895830153060145,2.864583607794545,3.109023538260647,3.005599139873743
1076,538.0,1.3017997310433371,3.0135666059671182,3.213793399771768,3.1242067248253718
1077,538.5,1.249537206406201,3.096665326891406,3.2492460013421387,3.1761791267575075
1078,539.0,1.29779956825855,3.023379634696892,3.1975420529274166,3.116556325278605
1079,539.5,1.2972713733880958,3.025997702541449,3.1726358808722743,3.101179461987548
1080,540.0,1.3771725333587408,2.8962783846734443,3.1144108961011012,3.019471141468826
1081,540.5,1.3373007361627205,2.9654404136965122,3.1775647033703254,3.0845973382144325
1082,541.0,1.2811965706460529,3.0568776349347218,3.240927563858327,3.157263467877726
1083,541.5,1.2579212347462083,3.094366262545941,3.252329730231083,3.1778246160195707
1084,542.0,1.2972571407017963,3.035091305182332,3.2189261578595736,3.1346619020105644
1085,542.5,1.2595479809588697,3.09516951116396,3.207263241236576,3.148100980350075
1086,543.0,1.4020376023505765,2.864762829117691,3.084519717282695,2.9889351809144697
1087,543.5,1.363309849335769,2.933633858193683,3.1359841771390733,3.0457243767639413
1088,544.0,1.3233266867768427,3.0012145204157084,3.1556301176957664,3.081125883793467
1089,544.5,1.367773626536123,2.9301686610734303,3.0916376924679327,3.0145236950339944
1090,545.0,1.4403279985787292,2.804526849369188,3.0611912769112926,2.954671617699793
1091,545.5,1.345639023961566,2.9713154586055657,3.1646152120503652,3.0770654244691253
1092,546.0,1.2961611879861683,3.0521350223792054,3.155724290834634,3.098434258793974
1093,546.5,1.45054315532653,2.7924127499301656,3.0146383378368404,2.918584510293371
1094,547.0,1.449326824755531,2.7974435809724736,3.063166190466854,2.954728490218544
1095,547.5,1.347221157354683,2.9772364323958103,3.1850443640556345,3.0936534782682634
1096,548.0,1.2761789220534168,3.090975526344184,3.21413694637558,3.1517340043169226
1097,548.5,1.382434083583878,2.922550310857518,3.093070438193959,3.0139109543312324
1098,549.0,1.4390970002822776,2.825470700632523,3.069787823058744,2.9673591474072216
1099,549.5,1.3405099859406444,2.9960417417614487,3.1292819571045367,3.062291905003396
1100,550.0,1.4746947801495125,2.7635284020660564,3.0615436831739156,2.942628425649099
1101,550.5,1.292247040177391,3.0761565672205746,3.2030373672750407,3.1378710667656264
1102,551.0,1.3866847783163776,2.9262020220959335,3.079066027689308,3.0041622260187033
1103,551.5,1.469411255254954,2.7810036368333453,3.015212922514093,2.915698063600847
1104,552.0,1.4678910081429022,2.7867015883652306,3.087290052362953,2.968217943838249
1105,552.5,1.286554868534401,3.092968758483216,3.2591207726089015,3.181926291032396
1106,553.0,1.298130666063046,3.076839888233004,3.2100887691462945,3.1442751371883846
1107,553.5,1.4001730800324297,2.914083442020298,3.107595838167338,3.0207683474726283
1108,554.0,1.390011310868824,2.9333852286197097,3.0907230402185264,3.01526140521671
1109,554.5,1.4576021577170086,2.8172263393264725,3.0239595186830415,2.9327215784045775
1110,555.0,1.4576675167395334,2.819720652703431,3.021886869829021,2.932083518356251
1111,555.5,1.4716206034400603,2.796513636186773,3.019473615630116,2.9237545959905744
1112,556.0,1.452156424108023,2.8349974507271547,3.045580922593809,2.9538080565687097
1113,556.5,1.4429172790602365,2.8540744095503747,3.060584306222311,2.970535429730803
1114,557.0,1.4633939543198669,2.819564472281949,3.09791065285807,2.9859799623315597
1115,557.5,1.316149977093507,3.0676654711207507,3.2395902445685603,3.1609337537365088
1116,558.0,1.3091769235833564,3.080058192105831,3.1948366751832777,3.136250575011313
1117,558.5,1.4682510885768238,2.8171704673953615,3.0783325464511826,2.971723026499364
1118,559.0,1.3656689802894022,2.9951936183730092,3.1808822979325044,3.0981661368471847
1119,559.5,1.3809170760645813,2.9723453916075324,3.1897742395736652,3.096216096797673
1120,560.0,1.313928650207889,3.080189372508887,3.2484681718392188,3.1712830152634996
1121,560.5,1.3227368629538812,3.0682547942191234,3.204009187579801,3.1384628341040424
1122,561.0,1.4469007488846026,2.866192492176932,3.1321939578253626,3.023138884190464
1123,561.5,1.3069430025963418,3.09618330088176,3.26271828136192,3.1854266200383767
1124,562.0,1.3076909091131594,3.0966283228831144,3.2024570590621684,3.1463746859115482
1125,562.5,1.4749301001272377,2.822037290211067,3.0547289299421077,2.9559786563616037
1126,563.0,1.414501221278211,2.9302388550455487,3.083192028476014,3.0090355053349103
1127,563.5,1.491441830471694,2.7964253137702104,3.004570023500572,2.9129369443711712
1128,564.0,1.5053943585071012,2.772778910958605,3.0034618976602303,2.905687050755755
1129,564.5,1.5111770328403675,2.7645496150332214,3.054672411192698,2.939412121588125
1130,565.0,1.3470763402277997,3.048539448434865,3.1634142371617573,3.1032356644799464
1131,565.5,1.5121874652318166,2.767638594327906,3.043702527655236,2.9322063729636145
1132,566.0,1.415446825159724,2.942606863700476,3.1577040593809156,3.063548548414229
1133,566.5,1.3425852401834055,3.061501380778043,3.1697615795662837,3.1114671922358665
1134,567.0,1.515587355038568,2.7684551851176806,3.0302799172272303,2.9227050490412
1135,567.5,1.4422616001076956,2.903780574611184,3.1075772964704482,3.0176220401281753
1136,568.0,1.4536709293179653,2.886336656200159,3.130861173660497,3.027768696873635
1137,568.5,1.3582239159921292,3.04523428792436,3.209323218194493,3.1320116067936086
1138,569.0,1.37985824837759,3.0128154204900777,3.134712993121817,3.071187967184803
1139,569.5,1.5183530448821303,2.7753277807382783,3.0082064302312035,2.909205545409105
1140,570.0,1.5046798544046354,2.8039088965491192,3.040464007573353,2.940650313892086
1141,570.5,1.4618936467260086,2.8833421604631773,3.078460034297708,2.991599919437665
1142,571.0,1.5092635982944482,2.8005258268462523,3.0924758835967228,2.9760747246064425
1143,571.5,1.3468180040426585,3.0752757553379326,3.2365033570521478,3.161219606584716
1144,572.0,1.3863597211605356,3.0150766105242157,3.1688775308767023,3.0958863553300304
1145,572.5,1.4638890855124542,2.888509342213039,3.0960021514011102,3.005119310697525
1146,573.0,1.454405690690669,2.907075968243873,3.1033806018945893,3.015875788296916
1147,573.5,1.4520038120569116,2.913356956053605,3.0858548337276277,3.0058166294617954
1148,574.0,1.507225026690773,2.818210637614424,3.0396550099748305,2.944588444997286
1149,574.5,1.4991072371777128,2.835585616272443,3.0656807745416486,2.968376345364256
1150,575.0,1.4708011029939754,2.8881185655459225,3.115602924156787,3.01906107118125
1151,575.5,1.4139334894042863,2.9854695661042094,3.162043114612903,3.0822660729098716
1152,576.0,1.4608245828857864,2.9095380601410605,3.14813301784158,3.0479120743299815
1153,576.5,1.371438296349044,3.0567656826038814,3.226720030320695,3.1490973013352144
1154,577.0,1.3997891523949486,3.0138745640201847,3.1897781935431793,3.109846840072254
1155,577.5,1.4146098163237557,2.9919400237018596,3.1532587413137843,3.078317737820071
1156,578.0,1.4921437761840353,2.863301700452477,3.1127959496729,3.0091089796196933
1157,578.5,1.3884014485691591,3.0376651257869716,3.1926723651219286,3.1196988226469116
1158,579.0,1.4538537293695812,2.9333748111046023,3.126821938622024,3.0408106722914514
1159,579.5,1.4668944107633868,2.9134602955303874,3.1310984727566122,3.036790194892666
1160,580.0,1.4016266206530608,3.0225235769540095,3.1495269606671137,3.0850236987107045
1161,580.5,1.5254566807653198,2.814252381168173,3.034782186278109,2.939765190328316
1162,581.0,1.509090273623354,2.8465635370413316,3.054000096879919,2.963187542124872
1163,581.5,1.5262383269318431,2.817975129860272,3.075246017860413,2.9692325744759205
1164,582.0,1.4153769785111303,3.009172308520406,3.1480291981651733,3.0798779752747816
1165,582.5,1.541172925306841,2.7950406802201084,3.074953461282576,2.9622285001297732
1166,583.0,1.4178363777506957,3.0094079053652028,3.207825391795663,3.1197862920624067
1167,583.5,1.3809581604009182,3.06909101276308,3.2166862745166043,3.146157514682098
1168,584.0,1.459474089782674,2.9451943047173943,3.1387877317883515,3.0524946429554674
1169,584.5,1.4692969250970245,2.9308312549989033,3.145189984218324,3.051756645036458
1170,585.0,1.4113248771396565,3.0272056692320355,3.1659234077865754,3.097711812312721
1171,585.5,1.517511680948924,2.851567053497471,3.0763540821516857,2.9800582344267643
1172,586.0,1.5018881767013317,2.881506633043031,3.133027131783381,3.027459526801677
1173,586.5,1.366474340128582,3.1025292927125747,3.205524080937285,3.149279198594524
1174,587.0,1.5271958221218649,2.8408896208781638,3.036666010874139,2.9483257305886266
1175,587.5,1.5458628598445392,2.809369620968443,3.012626334927649,2.9219794993900545
1176,588.0,1.5699669916663976,2.7666002717272744,3.004845216002102,2.904372466795116
1177,588.5,1.538691803504168,2.8279385891253006,3.0401676354955085,2.9476634343789363
1178,589.0,1.5598085909706532,2.7914919665048217,3.0693943794045992,2.957372813884025
1179,589.5,1.4260047140003624,3.023058900700194,3.1779034207549204,3.1044511296609776
1180,590.0,1.491924789028224,2.917002921820834,3.1073833020925696,3.021892836021626
1181,590.5,1.5095719265293124,2.888939498154383,3.0959969288712275,3.0052094508910865
1182,591.0,1.493204739280832,2.9192049825189357,3.104649512348036,3.020950934543898
1183,591.5,1.525860365452424,2.864976699762764,3.092318583115365,2.99582659506806
1184,592.0,1.4959734941696232,2.918941264382983,3.1552892414100664,3.0557118970904353
1185,592.5,1.4075477226552269,3.063838724354863,3.2362658506351973,3.157825224371312
1186,593.0,1.4306022559073954,3.029485782500989,3.2119438313135276,3.1294130783029903
1187,593.5,1.4113957287515884,3.061278558926449,3.179628253072336,3.1193065692145128
1188,594.0,1.5768380572777696,2.782617773655334,3.0730953633767966,2.957552963317781
1189,594.5,1.4336833190930538,3.030436675464015,3.218267011981024,3.1343019222111037
1190,595.0,1.4263282217598778,3.0437507175997043,3.2158727454814797,3.137536667932013
1191,595.5,1.46674190751746,2.9810787412804616,3.1972121865627017,3.1037047480217423
1192,596.0,1.4042653280248143,3.0814739175226245,3.2480260018543077,3.1714256376056156
1193,596.5,1.4373979560024692,3.031605095547064,3.209735814136148,3.129077029747998
1194,597.0,1.4544736680413013,3.006262008454135,3.1927627497279394,3.109332165844571
1195,597.5,1.46369595370746,2.9932932409034665,3.196535814641323,3.107178734320159
1196,598.0,1.4209788879039955,3.062620028420517,3.2183411864709326,3.145331136724966
1197,598.5,1.4868638620510388,2.959190594125369,3.1650160226355437,3.0745609706099897
1198,599.0,1.4452934619250513,3.028166195103574,3.1839651320512985,3.1100846432225238
1199,599.5,1.4936131230597631,2.9518909376004183,3.1091723782150495,3.0344608801664545
1200,600.0,1.5846928363872703,2.7942008065099264,3.0624516876787613,2.953165208839548
1201,600.5,1.4707091830891244,2.9936859061398424,3.1592086594234132,3.0817556204362493
1202,601.0,1.503528581281694,2.941810846017917,3.099322484277744,3.024313767842629
1203,601.5,1.6029673559598507,2.766809974870791,3.0580796213064714,2.942240874849299
1204,602.0,1.4595492530179863,3.0178043615973125,3.194163826546067,3.1134349606417473
1205,602.5,1.4702670630000467,3.002505701835527,3.1601537504041874,3.085829039150862
1206,603.0,1.5499466730204596,2.8710659513069463,3.113368012872256,3.01133737836557
1207,603.5,1.4607560100067651,3.0216397613772092,3.1860061575314638,3.109285396585245
1208,604.0,1.5098627339404973,2.9437503979825603,3.1420926892150276,3.0536646790840716
1209,604.5,1.4891757813426054,2.9798053981052646,3.142625831025036,3.065695604669693
1210,605.0,1.5355577484394367,2.9044590513337174,3.0825467137680405,3.000161735627729
1211,605.5,1.5643749767055255,2.856476422174379,3.0412076532687045,2.9564969217537227
1212,606.0,1.6105231607285062,2.774045430019088,3.021382442331809,2.9182251951341316
1213,606.5,1.5479233266926689,2.8903210194183,3.07442176888421,2.9902742900783945
1214,607.0,1.5724248269870225,2.8495642319742567,3.0479360815317746,2.959388385059836
1215,607.5,1.6075673877776986,2.787602820166271,3.0632966035588907,2.951305206483436
1216,608.0,1.459069482646456,3.04296264252233,3.1574324750966176,3.096576647431049
1217,608.5,1.6074219528742422,2.7927309842867567,3.029130103972602,2.928984751550621
1218,609.0,1.5847054132468703,2.837240372322046,3.0900923038115122,2.985299203594609
1219,609.5,1.5039681289285367,2.9776167973505356,3.1932183996439223,3.099381288489827
1220,610.0,1.4326794097242457,3.0917074920642147,3.237489928386608,3.1670561057176374
1221,610.5,1.4824502158288155,3.015830941926926,3.1340161229237506,3.072395994024646
1222,611.0,1.6226841599248645,2.7756161385065603,3.0058123637701337,2.9084971977953007
1223,611.5,1.6269534442222082,2.770309498023409,3.052795249147892,2.940849606266342
1224,612.0,1.5124738022738389,2.9741355203213122,3.1796852847541115,3.0907268424869883
1225,612.5,1.479238671841649,3.02936432088835,3.206634708217613,3.127064958523215
1226,613.0,1.4936057006585064,3.008325866809228,3.181039749657972,3.1028619567524696
1227,613.5,1.5238755149368928,2.9611100285190686,3.1463427814311444,3.0635720039654486
1228,614.0,1.5204947365612158,2.9686413778054948,3.115646641027944,3.045329144521016
1229,614.5,1.6171380525009884,2.8027693402374507,3.0395594431614885,2.941060269286161
1230,615.0,1.5859058277174272,2.8620125645516428,3.0964474830840625,2.9982311337301755
1231,615.5,1.5068491856080268,2.9972750139991065,3.139881931244484,3.0711388451867383
1232,616.0,1.5930956694572584,2.8537113387259416,3.0447447380189043,2.9598972679521465
1233,616.5,1.6271732016018654,2.7939705087375053,3.02993057444847,2.932050353307958
1234,617.0,1.5977094983351623,2.8505315905788966,3.081450596233859,2.985422378636529
1235,617.5,1.5665754158697194,2.907255535083829,3.1500521318582746,3.0497497477731477
1236,618.0,1.4604835746667968,3.0805075912795656,3.236028740221898,3.164559438173365
1237,618.5,1.506981135188966,3.00940470180927,3.166093360946776,3.0939236689036234
1238,619.0,1.562060362254175,2.920852245648187,3.095468719260983,3.0173117141368486
1239,619.5,1.6348109200420966,2.793868113395191,3.082787229270322,2.9694572571075506
1240,620.0,1.482966495149102,3.053371576710698,3.22761246825802,3.1496307206803884
1241,620.5,1.4819165970229249,3.0567004287660366,3.181668380325208,3.1208366475921263
1242,621.0,1.6204709978900942,2.827093325551076,3.0719686394605596,2.9722099395850763
1243,621.5,1.573568268884619,2.9120365426367867,3.15797996622761,3.0571727290037796
1244,622.0,1.4630803064292406,3.0915169554758744,3.2500200090116484,3.1782977124805623
1245,622.5,1.5110049161444643,3.0185673887968543,3.1889847544994256,3.113107976934585
1246,623.0,1.5558150119651866,2.9476811346133283,3.158036877385647,3.0685429522492904
1247,623.5,1.5152513983596023,3.0155645551931403,3.184367477094489,3.108409043540828
1248,624.0,1.53686194063112,2.9826658887058852,3.1261648549379606,3.058619009975472
1249,624.5,1.6555612844596594,2.7774001080857667,3.056127312381729,2.9465807469099654
1250,625.0,1.5444187061334695,2.974718139200214,3.1752338084711558,3.0892357654818112
1251,625.5,1.524043140217909,3.0095160056693766,3.1910277566866845,3.111297475424415
1252,626.0,1.532042211229386,2.998533399908657,3.1687340802425794,3.093012040236195
1253,626.5,1.590347488638574,2.903838086217488,3.14580396560294,3.0460676095031576
1254,627.0,1.48391246697385,3.0779731759569793,3.219754162735214,3.153392282846287
1255,627.5,1.5697598057610755,2.9425708598946048,3.125884338775013,3.0452287663346844
1256,628.0,1.603038376798165,2.888148937950076,3.1120155388601827,3.0183552880980185
1257,628.5,1.5513614030563665,2.9770655885306314,3.152252718857285,3.074657042469922
1258,629.0,1.606369525902737,2.8867032854807486,3.141225299334914,3.0376608549101087
1259,629.5,1.4905140897832148,3.077208808876032,3.2518666236113356,3.1735842399142626
1260,630.0,1.4752585861944432,3.102136427396698,3.199696860269665,3.148473513852039
1261,630.5,1.67104308001799,2.7754729709535138,3.0412882288090066,2.9350299421801322
1262,631.0,1.578572943267022,2.9422765988525135,3.121175063765447,3.0413062848959522
1263,631.5,1.607581681813333,2.895222266140243,3.08266517856678,3.000179851749752
1264,632.0,1.6679608229910077,2.7889696903097456,3.0867653703657485,2.970449095482866
1265,632.5,1.4909299576215196,3.0882240588644496,3.2308437976063877,3.1638785303101176
1266,633.0,1.5929026256890484,2.9267414415830477,3.148546086162857,3.05398410190276
1267,633.5,1.5174267397115455,3.050874478211411,3.1705557532731428,3.1102115781408934
1268,634.0,1.684278387585762,2.767163260212934,3.058628396846086,2.9437105255593297
1269,634.5,1.5481942680863978,3.0064032671399548,3.186112318896805,3.1057575885564566
1270,635.0,1.590990755937432,2.9383495409378444,3.1770548818168907,3.0770622479273415
1271,635.5,1.5029870620966788,3.0809304407861697,3.2666641279903463,3.1839817898476634
1272,636.0,1.4908933337611991,3.101007904135289,3.2569176648068994,3.1847601705320274
1273,636.5,1.5511806543986155,3.0087879452466106,3.188558604259924,3.1082379652197614
1274,637.0,1.590909053408669,2.9459438355901835,3.1789591290584216,3.080560340395445
1275,637.5,1.5035904894030443,3.0868464504074278,3.2489259307267475,3.1741087657148896
1276,638.0,1.5385412667843434,3.034255458021454,3.18084276019552,3.1112395062429723
1277,638.5,1.6286055097758028,2.887746307809939,3.0933828367317244,3.0043024164233643
1278,639.0,1.6451419664510658,2.8610883685369606,3.1143947669371577,3.010425593158435
1279,639.5,1.5476034747562843,3.025919122813444,3.2027691388913446,3.1232917089273946
1280,640.0,1.5741820876662322,2.9851745289565383,3.1741924428588777,3.0901159134386007
1281,640.5,1.561769407677557,3.007046399749573,3.1460529548135567,3.0786418998179927
1282,641.0,1.6744911895885464,2.8168358482283944,3.0501950403737905,2.952554216526771
1283,641.5,1.6552148415252297,2.854257527980696,3.102102824742958,2.999472036242596
1284,642.0,1.5499219914225302,3.0321008654285353,3.1558309077020534,3.093492559025343
1285,642.5,1.7035037604902876,2.769694939070079,3.044409298026974,2.9344487411407094
1286,643.0,1.6134608160609327,2.9331936279282282,3.149229055474156,3.0565951444574555
1287,643.5,1.5796625885751334,2.9908365395689103,3.186011625338413,3.0996721145013404
1288,644.0,1.550858276127439,3.0385506993909326,3.167471010024548,3.103627887296717
1289,644.5,1.6882331903053485,2.8079670797202176,3.0581921748697596,2.9555243001757794
1290,645.0,1.6456407867905964,2.886791821931131,3.14225035364893,3.037286815198247
1291,645.5,1.5266533288907669,3.08209648786152,3.2352727827741172,3.164283321908531
1292,646.0,1.6062020535459614,2.95745701358094,3.166913002515169,3.0768789109928036
1293,646.5,1.591672497960724,2.9832083386633492,3.2055267071765026,3.1108765167220582
1294,647.0,1.5226569439086268,3.0934762273617875,3.263708871188772,3.1864209303755486
1295,647.5,1.5412043232966308,3.066601982072534,3.2138245720123537,3.144345198751152
1296,648.0,1.616483331960335,2.9479010479179713,3.1162106476250453,3.039247693030778
1297,648.5,1.6995319010708918,2.804709428805494,3.0804841706442794,2.9696882335262313
1298,649.0,1.5616261921793932,3.0406348293654704,3.17308367105696,3.1078758177031123
1299,649.5,1.6875294152691918,2.8314199406582645,3.0626892909342858,2.965337900907992
1300,650.0,1.6740205345749797,2.8581615441603696,3.114755467887231,3.0090853593210403
1301,650.5,1.555121872278838,3.0568231879115513,3.18730044750699,3.1229332714102984
1302,651.0,1.698475923603242,2.818465471565743,3.084513348266853,2.9761059634857245
1303,651.5,1.6018712513602271,2.9866769592510147,3.183953067481973,3.0965070340555982
1304,652.0,1.579636746871234,3.024145750583647,3.1710597954243047,3.100674369441448
1305,652.5,1.693640996293201,2.834054798721299,3.09744809870594,2.9891142668954656
1306,653.0,1.5759565860716571,3.0339369622416212,3.1781992331707163,3.1083918551247667
1307,653.5,1.7034187373568237,2.820826162425438,3.107583233930254,2.9917594475344473
1308,654.0,1.5551482660195926,3.0703109827071104,3.2470696031786384,3.165648356087345
1309,654.5,1.5635618579196846,3.0589438698933513,3.199673745514226,3.130517672067088
1310,655.0,1.6634318733359754,2.898032893199582,3.0897098332198007,3.003151565974077
1311,655.5,1.695342278689732,2.844284918967066,3.0663290162416206,2.9707853253459
1312,656.0,1.7082274266467952,2.823459497799533,3.109932348379945,2.994577085512764
1313,656.5,1.550804790709242,3.0865798636441744,3.237754921790153,3.1659734121193113
1314,657.0,1.6427686739351623,2.941714386142832,3.1621394157916174,3.0661392400019274
1315,657.5,1.5805400344062108,3.0441051670482078,3.1806016388226586,3.112468088235702
1316,658.0,1.6913782721454804,2.8623504447860104,3.0620472305133704,2.9726054047430335
1317,658.5,1.7165192098018225,2.8195433984555978,3.044280682664586,2.9476192893438418
